cnpj;razao_social;numero_nota;data_emissao;codigo_item;descricao_item;quantidade;valor_unitario;imposto_item
35.904.618/0001-60;Almeida S.A.;655020;2025-04-04;585637;A segurança de realizar seus sonhos com força total;3;281.36;171.89
35.904.618/0001-60;Almeida S.A.;179935;2025-05-03;990885;A certeza de conseguir antes de tudo;9;899.87;756.84
35.904.618/0001-60;Almeida S.A.;179935;2025-05-03;286560;O direito de concretizar seus projetos com força total;6;855.58;1170.62
35.904.618/0001-60;Almeida S.A.;179935;2025-05-03;566657;A simplicidade de conseguir antes de tudo;10;317.77;351.54
35.904.618/0001-60;Almeida S.A.;331154;2025-05-07;560919;A possibilidade de ganhar com força total;6;648.95;887.24
35.904.618/0001-60;Almeida S.A.;331154;2025-05-07;116181;O conforto de mudar direto da fonte;6;847.01;372.06
35.904.618/0001-60;Almeida S.A.;331154;2025-05-07;905094;O direito de conseguir antes de tudo;4;494.7;373.84
35.904.618/0001-60;Almeida S.A.;331154;2025-05-07;470833;A liberdade de ganhar naturalmente;6;939.96;1169.68
35.904.618/0001-60;Almeida S.A.;749005;2025-04-05;201165;A arte de conseguir sem preocupação;4;547.58;418.72
35.904.618/0001-60;Almeida S.A.;749005;2025-04-05;392814;A certeza de conseguir com toda a tranquilidade;10;748.44;530.39
35.904.618/0001-60;Almeida S.A.;886984;2025-04-30;278907;A possibilidade de ganhar sem preocupação;3;515.96;182.83
35.904.618/0001-60;Almeida S.A.;886984;2025-04-30;725889;O prazer de avançar com toda a tranquilidade;4;271.0;109.02
35.904.618/0001-60;Almeida S.A.;886984;2025-04-30;435543;A certeza de atingir seus objetivos direto da fonte;6;602.02;405.91
35.904.618/0001-60;Almeida S.A.;886984;2025-04-30;164882;A simplicidade de avançar antes de tudo;5;861.43;874.32
35.904.618/0001-60;Almeida S.A.;886984;2025-04-30;490856;A vantagem de mudar de maneira eficaz;6;688.12;705.2
35.904.618/0001-60;Almeida S.A.;832316;2025-03-23;309590;A vantagem de realizar seus sonhos naturalmente;5;959.08;1023.11
35.904.618/0001-60;Almeida S.A.;832316;2025-03-23;407812;O conforto de atingir seus objetivos com força total;5;679.81;544.9
35.904.618/0001-60;Almeida S.A.;832316;2025-03-23;951987;O direito de conseguir mais rapidamente;1;213.44;52.38
35.904.618/0001-60;Almeida S.A.;832316;2025-03-23;821844;A vantagem de concretizar seus projetos sem preocupação;2;259.15;44.82
35.904.618/0001-60;Almeida S.A.;927530;2025-04-27;161048;A vantagem de conseguir de maneira eficaz;2;953.29;196.59
35.904.618/0001-60;Almeida S.A.;927530;2025-04-27;329138;A certeza de realizar seus sonhos direto da fonte;2;676.75;219.47
35.904.618/0001-60;Almeida S.A.;927530;2025-04-27;396165;O poder de inovar mais facilmente;3;496.16;351.36
35.904.618/0001-60;Almeida S.A.;927530;2025-04-27;883503;A arte de avançar antes de tudo;2;656.59;234.42
35.904.618/0001-60;Almeida S.A.;226115;2025-04-07;385627;A certeza de mudar com força total;7;309.86;393.21
35.904.618/0001-60;Almeida S.A.;226115;2025-04-07;629500;A vantagem de evoluir com toda a tranquilidade;2;571.68;174.89
35.904.618/0001-60;Almeida S.A.;802202;2025-04-08;401894;A segurança de mudar com força total;1;709.43;118.81
35.904.618/0001-60;Almeida S.A.;802202;2025-04-08;744412;A certeza de ganhar simplesmente;5;322.76;386.09
35.904.618/0001-60;Almeida S.A.;802202;2025-04-08;293405;O poder de avançar mais facilmente;8;418.85;512.29
35.904.618/0001-60;Almeida S.A.;802202;2025-04-08;337026;A possibilidade de atingir seus objetivos com força total;1;444.7;44.21
35.904.618/0001-60;Almeida S.A.;802202;2025-04-08;550525;A vantagem de atingir seus objetivos mais rapidamente;7;322.77;425.7
35.904.618/0001-60;Almeida S.A.;445608;2025-03-29;364342;A liberdade de ganhar em estado puro;8;495.28;540.08
35.904.618/0001-60;Almeida S.A.;445608;2025-03-29;498353;A arte de realizar seus sonhos sem preocupação;1;215.88;43.73
35.904.618/0001-60;Almeida S.A.;445608;2025-03-29;427997;O direito de atingir seus objetivos mais rapidamente;10;405.13;891.8
35.904.618/0001-60;Almeida S.A.;445608;2025-03-29;129325;O poder de realizar seus sonhos mais rapidamente;3;935.13;653.09
35.904.618/0001-60;Almeida S.A.;834993;2025-03-30;129831;A certeza de ganhar com força total;7;406.39;551.04
35.904.618/0001-60;Almeida S.A.;834993;2025-03-30;954517;A possibilidade de evoluir direto da fonte;5;329.51;383.84
35.904.618/0001-60;Almeida S.A.;785119;2025-04-09;641920;O conforto de ganhar de maneira eficaz;10;289.77;640.9
35.904.618/0001-60;Almeida S.A.;785119;2025-04-09;394720;A possibilidade de evoluir em estado puro;1;699.72;120.26
35.904.618/0001-60;Almeida S.A.;785119;2025-04-09;313428;A segurança de mudar naturalmente;5;886.23;440.29
35.904.618/0001-60;Almeida S.A.;785119;2025-04-09;684076;A certeza de ganhar de maneira eficaz;5;975.26;651.95
35.904.618/0001-60;Almeida S.A.;189872;2025-04-05;226426;A simplicidade de inovar antes de tudo;1;278.25;66.29
35.904.618/0001-60;Almeida S.A.;189872;2025-04-05;442816;O prazer de evoluir de maneira eficaz;3;977.23;297.58
35.904.618/0001-60;Almeida S.A.;189872;2025-04-05;837633;A certeza de mudar de maneira eficaz;10;113.04;158.98
35.904.618/0001-60;Almeida S.A.;189872;2025-04-05;722521;O direito de mudar simplesmente;3;273.14;80.55
35.904.618/0001-60;Almeida S.A.;189872;2025-04-05;499146;A possibilidade de inovar com força total;5;893.15;585.17
18.620.479/0001-24;Campos Ltda.;221403;2025-04-25;978403;O poder de inovar com força total;10;508.43;424.4
18.620.479/0001-24;Campos Ltda.;221403;2025-04-25;204383;A simplicidade de evoluir de maneira eficaz;8;764.31;1067.34
18.620.479/0001-24;Campos Ltda.;221403;2025-04-25;486953;A liberdade de conseguir com força total;1;858.22;147.69
18.620.479/0001-24;Campos Ltda.;764617;2025-03-14;219881;A segurança de evoluir sem preocupação;7;118.25;50.07
18.620.479/0001-24;Campos Ltda.;764617;2025-03-14;574288;A certeza de evoluir mais rapidamente;10;137.3;219.81
18.620.479/0001-24;Campos Ltda.;764617;2025-03-14;355853;A certeza de mudar mais facilmente;3;669.92;297.43
18.620.479/0001-24;Campos Ltda.;764617;2025-03-14;473860;O prazer de avançar antes de tudo;4;809.44;188.6
18.620.479/0001-24;Campos Ltda.;764617;2025-03-14;725608;O poder de avançar em estado puro;2;377.74;62.02
18.620.479/0001-24;Campos Ltda.;907594;2025-05-03;919169;O poder de atingir seus objetivos simplesmente;4;803.48;232.34
18.620.479/0001-24;Campos Ltda.;907594;2025-05-03;948247;O conforto de evoluir naturalmente;2;433.13;62.29
18.620.479/0001-24;Campos Ltda.;907594;2025-05-03;285487;A liberdade de ganhar em estado puro;10;331.4;431.53
18.620.479/0001-24;Campos Ltda.;907594;2025-05-03;444129;A arte de mudar com toda a tranquilidade;10;127.68;211.97
18.620.479/0001-24;Campos Ltda.;880293;2025-03-17;362331;O prazer de avançar com força total;10;351.13;309.22
18.620.479/0001-24;Campos Ltda.;880293;2025-03-17;962305;A liberdade de conseguir mais facilmente;2;66.4;12.86
18.620.479/0001-24;Campos Ltda.;880293;2025-03-17;414365;O conforto de ganhar com toda a tranquilidade;9;603.9;531.09
18.620.479/0001-24;Campos Ltda.;880293;2025-03-17;417611;O poder de evoluir com toda a tranquilidade;7;73.2;106.63
18.620.479/0001-24;Campos Ltda.;623692;2025-04-18;918693;O conforto de mudar em estado puro;4;929.47;908.07
18.620.479/0001-24;Campos Ltda.;623692;2025-04-18;649048;A possibilidade de conseguir sem preocupação;9;222.91;485.98
18.620.479/0001-24;Campos Ltda.;129561;2025-04-21;501655;A certeza de realizar seus sonhos direto da fonte;1;612.13;48.19
18.620.479/0001-24;Campos Ltda.;129561;2025-04-21;843273;A arte de avançar com força total;1;764.39;122.86
18.620.479/0001-24;Campos Ltda.;129561;2025-04-21;569655;A certeza de inovar direto da fonte;6;751.92;708.03
18.620.479/0001-24;Campos Ltda.;129561;2025-04-21;651933;A possibilidade de avançar simplesmente;4;843.01;663.95
18.620.479/0001-24;Campos Ltda.;574945;2025-03-15;891217;A arte de atingir seus objetivos mais rapidamente;3;301.76;118.62
18.620.479/0001-24;Campos Ltda.;574945;2025-03-15;772490;A arte de concretizar seus projetos de maneira eficaz;1;245.0;43.41
18.620.479/0001-24;Campos Ltda.;574945;2025-03-15;840195;A certeza de atingir seus objetivos com confiança;10;139.11;300.55
18.620.479/0001-24;Campos Ltda.;574945;2025-03-15;614247;A simplicidade de realizar seus sonhos em estado puro;10;689.65;1199.76
18.620.479/0001-24;Campos Ltda.;602175;2025-04-07;977560;O poder de concretizar seus projetos com confiança;2;97.72;30.27
18.620.479/0001-24;Campos Ltda.;602175;2025-04-07;497172;A certeza de mudar simplesmente;4;163.17;52.79
18.620.479/0001-24;Campos Ltda.;602175;2025-04-07;776637;A possibilidade de realizar seus sonhos simplesmente;9;322.83;235.06
18.620.479/0001-24;Campos Ltda.;602175;2025-04-07;593739;O conforto de ganhar mais rapidamente;7;918.97;1460.88
18.620.479/0001-24;Campos Ltda.;602175;2025-04-07;598916;O direito de inovar de maneira eficaz;5;340.74;181.07
18.620.479/0001-24;Campos Ltda.;387706;2025-04-13;754522;A certeza de atingir seus objetivos com força total;10;759.2;961.92
18.620.479/0001-24;Campos Ltda.;387706;2025-04-13;455662;O direito de conseguir de maneira eficaz;3;161.16;40.32
18.620.479/0001-24;Campos Ltda.;607058;2025-05-09;679914;A arte de avançar antes de tudo;6;171.0;78.97
18.620.479/0001-24;Campos Ltda.;607058;2025-05-09;508492;A certeza de avançar com confiança;8;298.85;389.81
18.620.479/0001-24;Campos Ltda.;725245;2025-04-23;616217;A arte de concretizar seus projetos naturalmente;7;812.64;1182.06
18.620.479/0001-24;Campos Ltda.;725245;2025-04-23;391152;A vantagem de realizar seus sonhos mais rapidamente;5;511.92;259.45
18.620.479/0001-24;Campos Ltda.;725245;2025-04-23;696511;O direito de realizar seus sonhos mais rapidamente;2;856.69;106.61
18.620.479/0001-24;Campos Ltda.;725245;2025-04-23;661581;O direito de concretizar seus projetos naturalmente;7;481.34;489.1
18.620.479/0001-24;Campos Ltda.;725245;2025-04-23;770941;A segurança de concretizar seus projetos antes de tudo;5;355.76;180.15
18.620.479/0001-24;Campos Ltda.;141357;2025-04-14;206830;A possibilidade de ganhar simplesmente;9;373.24;581.58
18.620.479/0001-24;Campos Ltda.;141357;2025-04-14;802143;A certeza de inovar com confiança;10;647.05;1267.21
18.620.479/0001-24;Campos Ltda.;141357;2025-04-14;204978;A possibilidade de concretizar seus projetos em estado puro;9;261.71;185.64
18.620.479/0001-24;Campos Ltda.;373171;2025-04-06;598818;A certeza de evoluir com força total;8;186.0;82.31
18.620.479/0001-24;Campos Ltda.;373171;2025-04-06;753228;A simplicidade de mudar mais facilmente;1;917.77;116.13
18.620.479/0001-24;Campos Ltda.;373171;2025-04-06;549802;A segurança de concretizar seus projetos em estado puro;6;104.28;82.2
18.620.479/0001-24;Campos Ltda.;123937;2025-03-21;770696;O poder de concretizar seus projetos mais facilmente;10;589.93;747.13
18.620.479/0001-24;Campos Ltda.;123937;2025-03-21;885737;A simplicidade de inovar com toda a tranquilidade;6;816.29;774.12
18.620.479/0001-24;Campos Ltda.;123937;2025-03-21;639191;O conforto de conseguir naturalmente;9;117.03;106.2
18.620.479/0001-24;Campos Ltda.;123937;2025-03-21;928690;O direito de realizar seus sonhos antes de tudo;5;213.32;193.44
18.620.479/0001-24;Campos Ltda.;397230;2025-03-16;477828;A simplicidade de avançar mais rapidamente;7;993.68;1706.75
18.620.479/0001-24;Campos Ltda.;397230;2025-03-16;233244;O direito de inovar mais rapidamente;2;354.26;102.24
18.620.479/0001-24;Campos Ltda.;397230;2025-03-16;608223;A liberdade de inovar sem preocupação;4;171.74;51.54
18.620.479/0001-24;Campos Ltda.;397230;2025-03-16;434410;A arte de realizar seus sonhos com toda a tranquilidade;3;229.53;90.58
18.620.479/0001-24;Campos Ltda.;118695;2025-04-29;376738;A liberdade de realizar seus sonhos com toda a tranquilidade;6;447.42;219.64
18.620.479/0001-24;Campos Ltda.;118695;2025-04-29;130560;A segurança de realizar seus sonhos com confiança;3;380.96;267.16
18.620.479/0001-24;Campos Ltda.;118695;2025-04-29;959358;O conforto de mudar de maneira eficaz;1;818.34;126.99
18.620.479/0001-24;Campos Ltda.;446466;2025-05-07;562534;A segurança de atingir seus objetivos de maneira eficaz;3;980.74;630.97
18.620.479/0001-24;Campos Ltda.;446466;2025-05-07;367179;O poder de avançar mais facilmente;5;408.41;509.59
18.620.479/0001-24;Campos Ltda.;446466;2025-05-07;777257;A arte de mudar simplesmente;5;958.32;709.82
18.620.479/0001-24;Campos Ltda.;446466;2025-05-07;585757;A segurança de realizar seus sonhos antes de tudo;10;450.89;479.56
18.620.479/0001-24;Campos Ltda.;446466;2025-05-07;143391;O direito de mudar naturalmente;9;355.07;656.22
18.620.479/0001-24;Campos Ltda.;556932;2025-03-19;995427;A liberdade de inovar de maneira eficaz;6;884.92;1248.0
18.620.479/0001-24;Campos Ltda.;556932;2025-03-19;368897;A vantagem de conseguir em estado puro;5;770.87;764.56
18.620.479/0001-24;Campos Ltda.;507854;2025-04-29;242647;A possibilidade de realizar seus sonhos mais rapidamente;2;937.25;176.93
18.620.479/0001-24;Campos Ltda.;507854;2025-04-29;447355;O conforto de inovar mais facilmente;10;664.32;664.74
18.620.479/0001-24;Campos Ltda.;507854;2025-04-29;245245;O direito de inovar sem preocupação;10;551.57;881.51
18.620.479/0001-24;Campos Ltda.;951223;2025-04-12;262738;A liberdade de atingir seus objetivos com toda a tranquilidade;2;869.84;286.2
18.620.479/0001-24;Campos Ltda.;951223;2025-04-12;722059;O poder de realizar seus sonhos antes de tudo;6;841.68;1102.9
18.620.479/0001-24;Campos Ltda.;951223;2025-04-12;393633;O prazer de mudar em estado puro;8;927.71;1692.04
18.620.479/0001-24;Campos Ltda.;951223;2025-04-12;703654;A certeza de realizar seus sonhos mais rapidamente;1;365.97;82.46
18.620.479/0001-24;Campos Ltda.;951223;2025-04-12;758872;A segurança de conseguir simplesmente;2;915.01;303.56
18.620.479/0001-24;Campos Ltda.;248955;2025-05-06;620776;A possibilidade de avançar direto da fonte;10;626.51;646.26
18.620.479/0001-24;Campos Ltda.;248955;2025-05-06;703935;O conforto de conseguir direto da fonte;9;253.77;507.05
18.620.479/0001-24;Campos Ltda.;248955;2025-05-06;351793;A vantagem de realizar seus sonhos mais rapidamente;7;767.54;707.13
18.620.479/0001-24;Campos Ltda.;248955;2025-05-06;221227;A vantagem de avançar direto da fonte;4;634.75;551.88
18.620.479/0001-24;Campos Ltda.;791216;2025-04-15;393882;A certeza de concretizar seus projetos com toda a tranquilidade;4;183.74;174.03
18.620.479/0001-24;Campos Ltda.;791216;2025-04-15;190897;A vantagem de mudar mais rapidamente;8;837.8;1532.83
18.620.479/0001-24;Campos Ltda.;791216;2025-04-15;441672;A segurança de ganhar direto da fonte;2;84.58;9.47
18.620.479/0001-24;Campos Ltda.;791216;2025-04-15;316732;A vantagem de avançar antes de tudo;5;208.67;101.92
18.620.479/0001-24;Campos Ltda.;694062;2025-04-16;181623;A vantagem de conseguir direto da fonte;8;142.43;99.83
18.620.479/0001-24;Campos Ltda.;694062;2025-04-16;951845;A arte de mudar com toda a tranquilidade;3;427.43;81.36
18.620.479/0001-24;Campos Ltda.;694062;2025-04-16;607556;A possibilidade de inovar naturalmente;2;792.54;273.41
18.620.479/0001-24;Campos Ltda.;694062;2025-04-16;463077;O conforto de conseguir direto da fonte;5;809.59;597.26
18.620.479/0001-24;Campos Ltda.;260089;2025-03-17;906771;A arte de mudar mais facilmente;6;329.55;466.13
18.620.479/0001-24;Campos Ltda.;260089;2025-03-17;451865;O prazer de conseguir com força total;3;121.47;65.28
18.620.479/0001-24;Campos Ltda.;260089;2025-03-17;443415;A simplicidade de conseguir de maneira eficaz;8;930.59;1388.19
18.620.479/0001-24;Campos Ltda.;418380;2025-04-28;692722;O poder de inovar com confiança;6;892.08;312.35
18.620.479/0001-24;Campos Ltda.;418380;2025-04-28;736174;O poder de avançar antes de tudo;5;976.65;610.01
18.620.479/0001-24;Campos Ltda.;267875;2025-04-21;945808;O poder de avançar mais rapidamente;8;138.54;234.35
18.620.479/0001-24;Campos Ltda.;267875;2025-04-21;265938;O conforto de ganhar naturalmente;8;818.52;1233.48
18.620.479/0001-24;Campos Ltda.;267875;2025-04-21;685788;A liberdade de mudar sem preocupação;9;305.76;423.64
18.620.479/0001-24;Campos Ltda.;419055;2025-04-20;617282;A arte de avançar mais rapidamente;10;737.57;860.54
18.620.479/0001-24;Campos Ltda.;419055;2025-04-20;439103;A possibilidade de mudar com confiança;2;701.6;156.29
18.620.479/0001-24;Campos Ltda.;778663;2025-04-28;121270;A arte de evoluir simplesmente;9;161.36;282.0
18.620.479/0001-24;Campos Ltda.;778663;2025-04-28;107863;A liberdade de conseguir de maneira eficaz;3;97.94;43.11
18.620.479/0001-24;Campos Ltda.;778663;2025-04-28;388214;O direito de realizar seus sonhos mais rapidamente;5;846.61;860.9
18.620.479/0001-24;Campos Ltda.;778663;2025-04-28;310875;O prazer de inovar direto da fonte;1;875.05;129.41
18.620.479/0001-24;Campos Ltda.;778663;2025-04-28;830088;O prazer de avançar naturalmente;7;568.2;243.89
18.620.479/0001-24;Campos Ltda.;243336;2025-03-22;599908;O conforto de evoluir naturalmente;8;248.39;287.62
18.620.479/0001-24;Campos Ltda.;243336;2025-03-22;857023;A vantagem de evoluir naturalmente;2;736.09;275.22
18.620.479/0001-24;Campos Ltda.;243336;2025-03-22;642985;A certeza de atingir seus objetivos com confiança;9;978.97;1827.79
18.620.479/0001-24;Campos Ltda.;243336;2025-03-22;264171;A arte de atingir seus objetivos antes de tudo;6;889.45;433.82
18.620.479/0001-24;Campos Ltda.;243336;2025-03-22;171011;O conforto de realizar seus sonhos antes de tudo;10;224.6;425.84
18.620.479/0001-24;Campos Ltda.;296592;2025-05-09;774505;A possibilidade de realizar seus sonhos direto da fonte;4;693.28;335.11
18.620.479/0001-24;Campos Ltda.;296592;2025-05-09;118379;A arte de realizar seus sonhos direto da fonte;7;200.03;172.42
18.620.479/0001-24;Campos Ltda.;296592;2025-05-09;477611;O conforto de conseguir naturalmente;3;612.89;360.04
18.620.479/0001-24;Campos Ltda.;353706;2025-05-11;355746;A liberdade de conseguir mais rapidamente;5;974.14;1044.05
18.620.479/0001-24;Campos Ltda.;353706;2025-05-11;156658;A arte de atingir seus objetivos sem preocupação;3;796.15;372.85
18.620.479/0001-24;Campos Ltda.;353706;2025-05-11;203489;A arte de evoluir com força total;4;197.43;52.11
18.620.479/0001-24;Campos Ltda.;353706;2025-05-11;646771;A simplicidade de avançar simplesmente;3;105.52;49.91
18.620.479/0001-24;Campos Ltda.;987461;2025-05-09;835982;O direito de conseguir direto da fonte;5;123.5;146.67
18.620.479/0001-24;Campos Ltda.;987461;2025-05-09;978787;A possibilidade de ganhar sem preocupação;8;708.58;1038.78
18.620.479/0001-24;Campos Ltda.;987461;2025-05-09;287913;A certeza de mudar antes de tudo;7;117.14;132.61
